,prob_0,prob_1,Class_0,Class_1,Gender,Race,Hispanic,Age,Income,Residence,Child,Assisted_Living,State,Vaccine,Chronic,Vulnerable_contact,Health_Insurance,News,Political,Self_employed,Remote,Education,Pregnant,Vehicle
627,1.0,1.8165395479232263e-262,1.0,0.0,Male,White,No,50-64,"< $35,000",Suburban,No,No,Wisconsin,Yes,No,Yes,Yes,TV (including cable),Democrat,No,No,Undergraduate degree,No,Yes
628,9.474125642597784e-182,1.0,0.0,1.0,Male,White,No,≥ 65,"$75,000 - 150,000",Rural,No,No,Alabama,Yes,Yes,Yes,Yes,TV (including cable),Independent,No,"NA (studying, retired, not in paid employment)",Some college credits,No,Yes
629,0.9931468762269824,0.006853123773018404,1.0,0.0,Male,White,No,≥ 65,"$35,000 - 75,000",Suburban,No,No,Illinois,No,No,Yes,Yes,News apps or websites,Republican,No,No,Undergraduate degree,No,Yes
630,2.003766491053314e-76,1.0,0.0,1.0,Male,White,No,50-64,"$75,000 - 150,000",Suburban,Yes,No,Massachusetts,Yes,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Republican,No,Yes,Postgraduate degree,No,Yes
631,2.5532635593194685e-94,1.0,0.0,1.0,Male,White,No,≥ 65,"$35,000 - 75,000",Suburban,No,No,Florida,Yes,No,No,Yes,Radio or podcasts,Independent,No,Yes,Associate’s degree,No,Yes
632,1.8118576005470917e-34,1.0,0.0,1.0,Male,White,No,50-64,"$75,000 - 150,000",Rural,No,No,Pennsylvania,Yes,Yes,Yes,Yes,TV (including cable),Democrat,No,"NA (studying, retired, not in paid employment)","1 or more years of college credit, no degree",No,Yes
633,7.89329617994094e-31,1.0,0.0,1.0,Male,White,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,South Carolina,Yes,Yes,Yes,Yes,TV (including cable),Republican,No,No,Postgraduate degree,No,Yes
634,1.6958580005735665e-56,1.0,0.0,1.0,Male,White,No,≥ 65,"< $35,000",Suburban,No,No,Kentucky,No,Yes,No,Yes,News apps or websites,Republican,No,"NA (studying, retired, not in paid employment)",High school or GED,No,Yes
635,3.0209419387796605e-67,1.0,0.0,1.0,Male,White,No,35-49,"$35,000 - 75,000",Rural,Yes,No,Florida,No,No,No,Yes,TV (including cable),Independent,Yes,No,High school or GED,No,Yes
636,1.2386299667517068e-141,1.0,0.0,1.0,Male,White,No,35-49,"< $35,000",Urban,Yes,No,Nebraska,Yes,No,Yes,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Independent,No,No,"1 or more years of college credit, no degree",No,Yes
637,6.421292102468145e-33,1.0,0.0,1.0,Male,White,No,50-64,"< $35,000",Rural,No,No,Pennsylvania,Yes,No,No,Yes,TV (including cable),Republican,No,No,High school or GED,No,Yes
638,6.584524057782912e-50,1.0,0.0,1.0,Male,White,No,50-64,"$35,000 - 75,000",Suburban,No,No,Wisconsin,Yes,No,No,Yes,TV (including cable),Republican,No,No,"1 or more years of college credit, no degree",No,Yes
639,5.985030129185969e-231,1.0,0.0,1.0,Male,White,No,50-64,"< $35,000",Rural,No,No,New York,No,No,No,Yes,TV (including cable),Democrat,No,No,Undergraduate degree,No,No
640,1.0,3.576252761372989e-208,1.0,0.0,Male,White,No,≥ 65,"$35,000 - 75,000",Suburban,No,No,New Jersey,No,No,No,Yes,TV (including cable),Democrat,No,No,Associate’s degree,No,Yes
641,5.838982858375934e-229,1.0,0.0,1.0,Male,White,No,≥ 65,"$35,000 - 75,000",Rural,No,No,Florida,No,No,No,Yes,News apps or websites,Republican,Yes,No,Some college credits,No,Yes
642,2.646311920477673e-212,1.0,0.0,1.0,Male,White,No,25-34,"$35,000 - 75,000",Urban,No,No,Georgia,Yes,No,No,Yes,TV (including cable),Democrat,No,No,Associate’s degree,No,Yes
643,3.9187009452417e-65,1.0,0.0,1.0,Male,White,No,25-34,"> $150,000",Urban,Yes,Yes,New York,Yes,No,No,Yes,News apps or websites,Democrat,No,Yes,Associate’s degree,No,Yes
644,1.0,1.9021554057600407e-134,1.0,0.0,Male,White,No,50-64,"> $150,000",Suburban,No,No,Connecticut,Yes,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Independent,No,Yes,Undergraduate degree,No,Yes
645,3.209234914570657e-55,1.0,0.0,1.0,Male,White,No,35-49,"$35,000 - 75,000",Urban,No,Yes,West Virginia,Yes,Yes,Yes,Yes,TV (including cable),Republican,No,No,High school or GED,No,Yes
646,7.6074057652594714e-06,0.9999923925942347,0.0,1.0,Male,White,No,50-64,"< $35,000",Urban,No,No,Arizona,Yes,Yes,No,Yes,News apps or websites,Democrat,No,No,Associate’s degree,No,Yes
647,4.2118767645176414e-75,1.0,0.0,1.0,Male,White,No,35-49,"< $35,000",Suburban,No,Yes,Florida,Yes,No,No,Yes,TV (including cable),Democrat,No,No,High school or GED,No,No
648,1.0,1.3689619137581394e-294,1.0,0.0,Male,White,No,≥ 65,"$35,000 - 75,000",Suburban,No,No,California,Yes,No,No,Yes,TV (including cable),Democrat,No,"NA (studying, retired, not in paid employment)","1 or more years of college credit, no degree",No,Yes
649,4.406776250054678e-73,1.0,0.0,1.0,Male,White,No,35-49,"< $35,000",Urban,No,No,Iowa,Yes,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,No,No,Some college credits,No,Yes
650,1.2619278827600686e-146,1.0,0.0,1.0,Male,White,No,≥ 65,"< $35,000",Urban,No,No,Alabama,Yes,Yes,Yes,Yes,TV (including cable),Republican,No,"NA (studying, retired, not in paid employment)","1 or more years of college credit, no degree",No,Yes
651,0.9999999999929443,7.054710450598345e-12,1.0,0.0,Male,White,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,Texas,Yes,Yes,No,Yes,TV (including cable),Republican,Yes,Yes,Undergraduate degree,No,Yes
652,1.4381789710566085e-40,1.0,0.0,1.0,Male,White,No,≥ 65,"$35,000 - 75,000",Suburban,No,No,Ohio,Yes,No,No,Yes,TV (including cable),Republican,No,No,Associate’s degree,No,Yes
653,1.2531220424504824e-32,1.0,0.0,1.0,Male,White,No,35-49,"$35,000 - 75,000",Rural,No,No,New York,Yes,No,No,Yes,TV (including cable),Republican,No,No,High school or GED,No,Yes
654,6.2786334924863435e-56,1.0,0.0,1.0,Male,White,No,50-64,"$35,000 - 75,000",Suburban,No,Yes,Oregon,Yes,Yes,Yes,Yes,TV (including cable),Republican,Yes,No,Associate’s degree,No,Yes
655,1.1510522166644732e-46,1.0,0.0,1.0,Male,White,No,≥ 65,"< $35,000",Suburban,No,No,Illinois,Yes,Yes,No,Yes,TV (including cable),Republican,Yes,Yes,Postgraduate degree,No,No
656,1.0,1.7189978682878197e-255,1.0,0.0,Male,White,No,35-49,"$35,000 - 75,000",Suburban,Yes,No,Florida,Yes,No,Yes,Yes,News apps or websites,Democrat,No,No,"1 or more years of college credit, no degree",No,Yes
657,3.284569116523551e-133,1.0,0.0,1.0,Male,White,No,≥ 65,"$35,000 - 75,000",Rural,No,No,North Caroline,Yes,No,Yes,Yes,"Print media (newspapers, journals)",Republican,No,No,Undergraduate degree,No,Yes
658,3.098893137377493e-123,1.0,0.0,1.0,Male,White,No,35-49,"$75,000 - 150,000",Suburban,Yes,No,California,Yes,No,Yes,Yes,TV (including cable),Democrat,No,No,Undergraduate degree,No,Yes
659,7.659600994564039e-83,1.0,0.0,1.0,Male,White,No,50-64,"< $35,000",Suburban,No,No,New York,No,No,No,Yes,TV (including cable),Independent,No,No,High school or GED,No,Yes
660,4.38235315239972e-44,1.0,0.0,1.0,Male,White,No,50-64,"$35,000 - 75,000",Suburban,No,No,Florida,Yes,No,No,Yes,News apps or websites,Democrat,Yes,No,"1 or more years of college credit, no degree",No,Yes
661,1.4029323390075221e-236,1.0,0.0,1.0,Male,White,No,50-64,"$35,000 - 75,000",Suburban,No,No,Washington,Yes,No,Yes,No,TV (including cable),Democrat,No,No,Some college credits,No,Yes
662,3.0038360549408417e-108,1.0,0.0,1.0,Male,White,No,25-34,"$75,000 - 150,000",Suburban,No,No,Florida,Yes,No,No,Yes,TV (including cable),Republican,No,Yes,Undergraduate degree,No,Yes
663,1.2621589079206102e-11,0.9999999999873783,0.0,1.0,Male,White,No,25-34,"$35,000 - 75,000",Suburban,No,No,North Caroline,Yes,Yes,Yes,Yes,Radio or podcasts,Independent,No,No,"1 or more years of college credit, no degree",No,Yes
664,8.332918675831881e-171,1.0,0.0,1.0,Male,White,No,35-49,"> $150,000",Urban,Yes,Yes,Tennessee,Yes,No,No,Yes,TV (including cable),Democrat,Yes,Yes,Postgraduate degree,No,Yes
665,1.0,7.106543301889582e-91,1.0,0.0,Male,White,No,50-64,"$35,000 - 75,000",Rural,No,No,Wisconsin,No,No,No,Yes,Other,Republican,No,No,Some college credits,No,Yes
666,8.98e-321,1.0,0.0,1.0,Prefer not to answer,American Indian or Native American or Alaskan Native,No,35-49,"$35,000 - 75,000",Urban,No,No,Illinois,No,No,Yes,Yes,News apps or websites,Independent,Yes,"NA (studying, retired, not in paid employment)",Undergraduate degree,No,No
667,1.0,3.845630317982002e-208,1.0,0.0,Male,White,No,18-24,"$75,000 - 150,000",Suburban,No,No,Colorado,Yes,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,Yes,Yes,Some college credits,No,No
668,1.0,1.9014794807493663e-130,1.0,0.0,Male,White,No,35-49,"< $35,000",Rural,Yes,No,Virginia,No,No,No,Yes,TV (including cable),Republican,No,No,High school or GED,No,Yes
669,4.0696531314448125e-81,1.0,0.0,1.0,Male,White,No,≥ 65,"< $35,000",Urban,No,No,Nevada,Yes,No,No,Yes,TV (including cable),Independent,No,No,Postgraduate degree,No,No
670,1.0,8.305923774538575e-163,1.0,0.0,Male,White,No,25-34,"$35,000 - 75,000",Urban,No,No,Pennsylvania,Yes,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Independent,Yes,No,High school or GED,No,Yes
671,4.042714743756905e-81,1.0,0.0,1.0,Male,White,No,35-49,"$75,000 - 150,000",Suburban,Yes,No,Minnesota,Yes,No,Yes,Yes,TV (including cable),Independent,No,Yes,Undergraduate degree,No,Yes
672,0.9999999999007727,9.922846230656392e-11,1.0,0.0,Male,White,No,35-49,"$35,000 - 75,000",Urban,No,No,New York,Yes,No,No,Yes,TV (including cable),Democrat,No,No,Associate’s degree,No,Yes
673,2.2284336654921032e-39,1.0,0.0,1.0,Male,White,No,50-64,"< $35,000",Urban,No,No,Tennessee,No,No,No,Yes,TV (including cable),Independent,No,No,High school or GED,No,No
674,1.0,6.617844016474939e-240,1.0,0.0,Male,White,No,35-49,"$75,000 - 150,000",Suburban,Yes,No,Missouri,Yes,Yes,No,Yes,TV (including cable),Democrat,No,Yes,Undergraduate degree,No,Yes
675,5.371858097231977e-75,1.0,0.0,1.0,Male,White,No,50-64,"$35,000 - 75,000",Suburban,No,No,Pennsylvania,Yes,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,No,Yes,Postgraduate degree,No,Yes
676,1.0,4.757345766131774e-30,1.0,0.0,Male,Middle Eastern or North African,Yes,35-49,"$75,000 - 150,000",Suburban,Yes,No,New Jersey,Yes,Yes,Yes,Yes,Radio or podcasts,Other,Yes,Yes,Postgraduate degree,No,No
677,1.0,1.7271746615879677e-81,1.0,0.0,Male,"American Indian or Native American or Alaskan Native,White",No,35-49,"$75,000 - 150,000",Rural,Yes,No,Pennsylvania,Yes,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Republican,No,No,Postgraduate degree,No,Yes
678,0.999973342302427,2.6657697572949625e-05,1.0,0.0,Male,Asian/Asian American,No,25-34,"$75,000 - 150,000",Urban,No,No,Michigan,Yes,No,No,Yes,News apps or websites,Democrat,No,Yes,Postgraduate degree,No,No
679,1.0,3.625244850450793e-235,1.0,0.0,Male,White,No,≥ 65,"$75,000 - 150,000",Suburban,Yes,No,Pennsylvania,Yes,Yes,No,Yes,TV (including cable),Republican,No,No,Undergraduate degree,No,Yes
680,2.791947293659323e-63,1.0,0.0,1.0,Male,White,No,≥ 65,"< $35,000",Suburban,No,No,Massachusetts,Yes,Prefer not to answer,No,Yes,News apps or websites,Other,No,"NA (studying, retired, not in paid employment)",High school or GED,No,Yes
681,2.9452973496575355e-162,1.0,0.0,1.0,Male,White,No,50-64,"$75,000 - 150,000",Rural,Yes,No,Ohio,Yes,No,No,Yes,TV (including cable),Republican,No,Yes,Undergraduate degree,No,Yes
682,1.0,4.019874124089382e-69,1.0,0.0,Male,White,No,≥ 65,"$35,000 - 75,000",Suburban,No,No,New Jersey,Yes,Yes,Yes,Yes,TV (including cable),Other,No,"NA (studying, retired, not in paid employment)",High school or GED,No,Yes
683,2.6695088047775863e-140,1.0,0.0,1.0,Male,White,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,Maryland,Yes,Yes,No,Yes,TV (including cable),Republican,No,"NA (studying, retired, not in paid employment)",Postgraduate degree,No,Yes
684,8.365447237631165e-161,1.0,0.0,1.0,Male,White,No,50-64,"$75,000 - 150,000",Suburban,No,No,Texas,No,No,Yes,Yes,TV (including cable),Independent,No,Yes,Postgraduate degree,No,Yes
685,1.0,1.763866835337688e-32,1.0,0.0,Male,White,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,Nevada,Yes,No,Yes,Yes,TV (including cable),Republican,No,"NA (studying, retired, not in paid employment)",Postgraduate degree,No,Yes
686,2.1565925107308576e-100,1.0,0.0,1.0,Male,White,No,50-64,"> $150,000",Suburban,No,No,Texas,Yes,No,No,Yes,News apps or websites,Republican,No,Yes,Postgraduate degree,No,Yes
687,5.453050318875032e-54,1.0,0.0,1.0,Male,White,No,50-64,"> $150,000",Suburban,No,No,California,Yes,Yes,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Independent,No,Yes,Undergraduate degree,No,Yes
688,1.0,1.5315813501058727e-17,1.0,0.0,Male,White,No,≥ 65,"< $35,000",Suburban,No,No,Washington,Yes,No,No,Yes,News apps or websites,Independent,No,No,"1 or more years of college credit, no degree",No,Yes
689,1.1204275500628678e-136,1.0,0.0,1.0,Male,White,No,50-64,"> $150,000",Suburban,Yes,No,Florida,Yes,No,No,Yes,News apps or websites,Independent,Yes,No,Undergraduate degree,No,Yes
690,2.7227886748527515e-206,1.0,0.0,1.0,Male,White,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,Texas,No,Yes,No,Yes,News apps or websites,Republican,No,"NA (studying, retired, not in paid employment)",Postgraduate degree,No,Yes
691,1.2967962148409085e-93,1.0,0.0,1.0,Male,White,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,North Caroline,Yes,No,No,Yes,TV (including cable),Republican,No,Yes,Undergraduate degree,No,Yes
692,1.1677257677717463e-49,1.0,0.0,1.0,Male,White,No,50-64,"> $150,000",Suburban,No,No,Indiana,Yes,Yes,No,Yes,"Print media (newspapers, journals)",Other,No,Yes,Postgraduate degree,No,Yes
693,4.327634411816227e-136,1.0,0.0,1.0,Male,White,No,50-64,"> $150,000",Rural,Yes,No,Iowa,Yes,No,No,Yes,TV (including cable),Independent,Yes,Yes,Undergraduate degree,No,Yes
694,1.5068399272357458e-149,1.0,0.0,1.0,Male,White,No,35-49,"$75,000 - 150,000",Urban,Yes,No,Wisconsin,No,No,Yes,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Republican,No,No,High school or GED,No,Yes
695,1.0528066667429871e-172,1.0,0.0,1.0,Male,White,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,Ohio,Yes,No,No,Yes,TV (including cable),Republican,No,No,"1 or more years of college credit, no degree",No,Yes
696,6.706519641651573e-77,1.0,0.0,1.0,Male,White,No,≥ 65,"$35,000 - 75,000",Suburban,No,No,California,No,No,No,Yes,News apps or websites,Republican,No,No,Associate’s degree,No,Yes
697,4.770607141249952e-140,1.0,0.0,1.0,Male,White,No,25-34,"$75,000 - 150,000",Urban,No,No,Georgia,Yes,No,Yes,Yes,TV (including cable),Republican,No,Yes,Postgraduate degree,No,Yes
698,1.0,2.680147021993979e-26,1.0,0.0,Male,White,No,≥ 65,"$35,000 - 75,000",Suburban,No,No,California,No,No,No,Yes,News apps or websites,Independent,No,"NA (studying, retired, not in paid employment)",Associate’s degree,No,Yes
699,2.3444406128982872e-71,1.0,0.0,1.0,Male,White,No,50-64,"$75,000 - 150,000",Rural,Yes,No,Oklahoma,Yes,No,Yes,Yes,TV (including cable),Democrat,No,No,Undergraduate degree,No,No
700,1.0,7.642987886030572e-158,1.0,0.0,Male,White,No,35-49,"$75,000 - 150,000",Suburban,No,No,California,No,No,No,Yes,TV (including cable),Democrat,No,Yes,Undergraduate degree,No,Yes
701,5.600743122318058e-30,1.0,0.0,1.0,Male,White,No,≥ 65,"$75,000 - 150,000",Suburban,Yes,No,Indiana,Yes,No,No,Yes,TV (including cable),Democrat,No,No,High school or GED,No,Yes
702,1.222594077752985e-199,1.0,0.0,1.0,Male,White,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,Texas,Yes,Yes,No,Yes,News apps or websites,Republican,No,"NA (studying, retired, not in paid employment)",Undergraduate degree,No,Yes
703,4.329258643490675e-65,1.0,0.0,1.0,Male,White,No,50-64,"> $150,000",Suburban,No,No,Texas,Yes,No,No,Yes,News apps or websites,Democrat,No,Yes,Undergraduate degree,No,Yes
704,3.45404045502507e-47,1.0,0.0,1.0,Male,White,No,50-64,"$35,000 - 75,000",Suburban,Yes,No,Indiana,Yes,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Republican,No,"NA (studying, retired, not in paid employment)",Postgraduate degree,No,Yes
705,5.110579200510382e-109,1.0,0.0,1.0,Male,White,No,50-64,"$35,000 - 75,000",Urban,No,No,Massachusetts,Yes,Yes,No,Yes,TV (including cable),Independent,No,No,"1 or more years of college credit, no degree",No,Yes
706,5.611533294124953e-175,1.0,0.0,1.0,Male,Self-define,No,35-49,"$35,000 - 75,000",Rural,Yes,No,Louisiana,Yes,Yes,No,No,News apps or websites,Republican,No,No,High school or GED,No,Yes
707,4.123602082895887e-150,1.0,0.0,1.0,Male,White,No,≥ 65,"$75,000 - 150,000",Rural,No,No,Alabama,Yes,No,No,Yes,TV (including cable),Democrat,No,"NA (studying, retired, not in paid employment)",Postgraduate degree,No,Yes
708,1.1187345265265735e-61,1.0,0.0,1.0,Male,White,No,50-64,"$35,000 - 75,000",Suburban,No,No,Texas,Yes,No,Yes,Yes,News apps or websites,Democrat,Yes,Yes,Undergraduate degree,No,Yes
709,1.038282203043459e-59,1.0,0.0,1.0,Male,"Middle Eastern or North African,White",No,35-49,"< $35,000",Urban,Yes,No,Missouri,Yes,No,No,Yes,TV (including cable),Democrat,No,No,Some college credits,No,Yes
710,3.1227106136379737e-69,1.0,0.0,1.0,Male,White,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,Florida,Yes,Yes,Yes,Yes,TV (including cable),Republican,No,"NA (studying, retired, not in paid employment)",Postgraduate degree,No,Yes
711,6.014229679470752e-56,1.0,0.0,1.0,Male,White,No,≥ 65,"$35,000 - 75,000",Rural,No,No,Kansas,Yes,Yes,No,Yes,TV (including cable),Republican,No,No,Undergraduate degree,No,Yes
712,2.5291879874207423e-185,1.0,0.0,1.0,Male,White,No,≥ 65,"$75,000 - 150,000",Urban,No,No,Texas,Yes,Yes,No,Yes,TV (including cable),Democrat,No,"NA (studying, retired, not in paid employment)",Postgraduate degree,No,Yes
713,7.189745775403374e-30,1.0,0.0,1.0,Male,White,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,Florida,Yes,No,No,Yes,TV (including cable),Republican,No,"NA (studying, retired, not in paid employment)",Postgraduate degree,No,Yes
714,6.885903616355272e-80,1.0,0.0,1.0,Male,White,No,≥ 65,"$35,000 - 75,000",Urban,No,No,Texas,Yes,Yes,No,Yes,"Print media (newspapers, journals)",Democrat,Yes,Yes,Undergraduate degree,No,Yes
715,4.906687818677676e-34,1.0,0.0,1.0,Male,White,No,35-49,"$75,000 - 150,000",Urban,Yes,No,Florida,Yes,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Republican,No,Yes,Associate’s degree,No,No
716,1.0,1.4262624713706524e-307,1.0,0.0,Male,White,No,≥ 65,"$35,000 - 75,000",Suburban,No,No,California,No,No,Yes,Yes,News apps or websites,Republican,Yes,Yes,Associate’s degree,No,Yes
717,2.3507585926475523e-87,1.0,0.0,1.0,Male,White,No,50-64,"$75,000 - 150,000",Suburban,Yes,No,California,Yes,No,No,Yes,News apps or websites,Democrat,No,Yes,"1 or more years of college credit, no degree",No,Yes
718,2.4713280077469098e-68,1.0,0.0,1.0,Male,White,No,50-64,"> $150,000",Rural,No,No,South Carolina,Yes,No,Yes,Yes,TV (including cable),Independent,No,Yes,Postgraduate degree,No,Yes
719,1.0,9.602982784011224e-51,1.0,0.0,Male,White,No,35-49,"$75,000 - 150,000",Urban,Yes,No,Pennsylvania,Yes,No,No,Yes,TV (including cable),Republican,No,No,Undergraduate degree,No,Yes
720,7.945976943186224e-47,1.0,0.0,1.0,Male,White,No,50-64,"$35,000 - 75,000",Suburban,Yes,No,Illinois,Yes,No,Yes,Yes,TV (including cable),Republican,No,Yes,Undergraduate degree,No,Yes
721,1.0,7.048077973810941e-92,1.0,0.0,Male,White,No,≥ 65,"$75,000 - 150,000",Rural,No,No,Indiana,Yes,No,Yes,Yes,TV (including cable),Republican,No,Yes,Postgraduate degree,No,Yes
722,3.8579279847159485e-81,1.0,0.0,1.0,Male,White,No,35-49,"$75,000 - 150,000",Urban,No,No,California,Yes,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Independent,Yes,Yes,"1 or more years of college credit, no degree",No,Yes
723,1.6196675872093816e-37,1.0,0.0,1.0,Male,White,No,35-49,"$75,000 - 150,000",Suburban,No,No,New York,Yes,No,No,Yes,News apps or websites,Republican,Yes,Yes,Undergraduate degree,No,Yes
724,1.494455737321624e-80,1.0,0.0,1.0,Male,White,No,35-49,"$35,000 - 75,000",Rural,Yes,No,Arkansas,No,No,No,Yes,News apps or websites,Other,No,No,High school or GED,No,Yes
725,9.322324846856468e-135,1.0,0.0,1.0,Male,White,No,50-64,"$35,000 - 75,000",Suburban,No,No,Ohio,No,No,Yes,Yes,TV (including cable),Independent,Yes,Yes,Postgraduate degree,No,Yes
726,0.9999768602585303,2.313974146892031e-05,1.0,0.0,Male,White,No,50-64,"> $150,000",Suburban,No,No,California,Yes,No,Yes,Yes,"Print media (newspapers, journals)",Independent,No,No,Undergraduate degree,No,Yes
727,2.748687670112621e-109,1.0,0.0,1.0,Male,White,No,25-34,"$35,000 - 75,000",Rural,No,No,Illinois,Yes,Yes,Yes,Yes,News apps or websites,Independent,No,Yes,Postgraduate degree,No,Yes
728,1.0,1.1611866387496071e-55,1.0,0.0,Male,White,No,≥ 65,"$75,000 - 150,000",Suburban,Yes,No,Illinois,No,No,Yes,Yes,Radio or podcasts,Republican,No,No,Some college credits,No,Yes
729,4.498210511734414e-105,1.0,0.0,1.0,Male,White,No,35-49,"$75,000 - 150,000",Urban,Yes,No,Louisiana,No,Yes,Yes,No,Radio or podcasts,Republican,No,No,Some college credits,No,Yes
730,1.1083079458356566e-185,1.0,0.0,1.0,Male,White,No,≥ 65,"$35,000 - 75,000",Suburban,No,No,New Jersey,Yes,Yes,Yes,Yes,TV (including cable),Independent,Yes,"NA (studying, retired, not in paid employment)",Postgraduate degree,No,Yes
731,5.775994505816721e-203,1.0,0.0,1.0,Male,White,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,Texas,Yes,Yes,No,Yes,News apps or websites,Republican,Yes,Yes,Undergraduate degree,No,Yes
732,5.494926422394636e-82,1.0,0.0,1.0,Male,White,No,50-64,"$35,000 - 75,000",Suburban,No,No,North Caroline,Yes,Yes,No,Yes,TV (including cable),Independent,No,Yes,Postgraduate degree,No,No
733,1.0,3.0932946928073702e-233,1.0,0.0,Male,White,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,Missouri,Yes,Prefer not to answer,No,Yes,News apps or websites,Democrat,No,"NA (studying, retired, not in paid employment)","1 or more years of college credit, no degree",No,Yes
734,1.677271015870424e-199,1.0,0.0,1.0,Male,White,No,25-34,"$75,000 - 150,000",Suburban,No,No,Ohio,No,No,Yes,Yes,TV (including cable),Republican,No,No,"1 or more years of college credit, no degree",No,Yes
735,3.61223746614333e-67,1.0,0.0,1.0,Male,White,No,≥ 65,"$35,000 - 75,000",Suburban,No,No,Illinois,Yes,Yes,Yes,Yes,TV (including cable),Democrat,No,No,Associate’s degree,No,Yes
736,1.3051480827732438e-22,1.0,0.0,1.0,Male,White,No,50-64,"$75,000 - 150,000",Suburban,No,No,New York,Yes,No,No,Yes,News apps or websites,Republican,No,No,High school or GED,No,No
737,1.0,1.6318791160024737e-133,1.0,0.0,Male,White,No,50-64,"$75,000 - 150,000",Rural,No,No,Pennsylvania,Yes,Yes,No,Yes,News apps or websites,Democrat,No,No,High school or GED,No,Yes
738,5.276736585679013e-131,1.0,0.0,1.0,Male,White,No,50-64,"$35,000 - 75,000",Suburban,Yes,No,California,No,Yes,Yes,Yes,News apps or websites,Independent,No,Yes,Undergraduate degree,No,Yes
739,0.9999999999944187,5.581068785858763e-12,1.0,0.0,Male,White,No,35-49,"< $35,000",Suburban,No,No,Oregon,No,No,No,No,Do not read/listen/watch the news,Republican,No,No,Some college credits,No,No
740,1.0,2.2204910202618866e-34,1.0,0.0,Male,White,No,35-49,"$35,000 - 75,000",Suburban,Yes,No,Florida,Yes,Yes,Yes,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Republican,No,Yes,Some college credits,No,Yes
741,1.0,8.204275626563662e-60,1.0,0.0,Male,White,No,35-49,"$35,000 - 75,000",Urban,Yes,No,Colorado,Yes,No,No,No,Radio or podcasts,Independent,No,Yes,Undergraduate degree,No,Yes
742,3.3277513378280767e-65,1.0,0.0,1.0,Male,White,No,35-49,"$75,000 - 150,000",Urban,No,Yes,California,Yes,Yes,Yes,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,No,Yes,Postgraduate degree,No,Yes
743,1.0,1.892618325311847e-164,1.0,0.0,Male,White,No,50-64,"> $150,000",Suburban,No,No,Connecticut,Yes,No,No,Yes,"Print media (newspapers, journals)",Independent,No,Yes,Undergraduate degree,No,Yes
744,1.2261693490616045e-96,1.0,0.0,1.0,Male,White,No,35-49,"$75,000 - 150,000",Urban,Yes,Yes,Missouri,Yes,Yes,Yes,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,Yes,Yes,Postgraduate degree,No,Yes
745,1.0,2.6101336344585073e-36,1.0,0.0,Male,White,No,50-64,"$35,000 - 75,000",Urban,No,No,Florida,Yes,No,Yes,Yes,TV (including cable),Democrat,No,Yes,Associate’s degree,No,Yes
746,1.0,5.95871662156663e-39,1.0,0.0,Male,White,No,≥ 65,"$35,000 - 75,000",Rural,No,No,North Caroline,Yes,No,No,Yes,TV (including cable),Democrat,No,No,Associate’s degree,No,Yes
747,2.395515758531101e-126,1.0,0.0,1.0,Male,White,No,≥ 65,"$35,000 - 75,000",Suburban,No,No,Iowa,Yes,Yes,No,Yes,News apps or websites,Democrat,No,"NA (studying, retired, not in paid employment)",Undergraduate degree,No,Yes
748,3.4943235505675247e-187,1.0,0.0,1.0,Male,White,No,35-49,"$75,000 - 150,000",Rural,Yes,No,Florida,Yes,No,Yes,Yes,News apps or websites,Republican,No,No,"1 or more years of college credit, no degree",No,Yes
749,3.310681308260377e-131,1.0,0.0,1.0,Male,White,No,50-64,"$35,000 - 75,000",Rural,No,No,Texas,Yes,No,No,Yes,TV (including cable),Independent,No,No,"1 or more years of college credit, no degree",No,Yes
