,prob_0,prob_1,Class_0,Class_1,Gender,Race,Hispanic,Age,Income,Residence,Child,Assisted_Living,State,Vaccine,Chronic,Vulnerable_contact,Health_Insurance,News,Political,Self_employed,Remote,Education,Pregnant,Vehicle
324,1.0,8.781538775131102e-78,1.0,0.0,Female,Black or African American,No,35-49,"$35,000 - 75,000",Urban,No,No,Nebraska,Yes,Yes,No,No,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Independent,Yes,Yes,High school or GED,No,No
325,1.0,1.943368939316407e-132,1.0,0.0,Female,Black or African American,No,25-34,"$75,000 - 150,000",Suburban,No,No,Pennsylvania,No,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,Yes,"NA (studying, retired, not in paid employment)",High school or GED,No,No
326,1.0,1.4371600122228463e-80,1.0,0.0,Female,Black or African American,No,≥ 65,"$35,000 - 75,000",Urban,No,No,Maryland,Yes,Yes,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,No,Yes,Undergraduate degree,No,Yes
327,1.2293929958388995e-06,0.9999987706070042,0.0,1.0,Male,Black or African American,No,25-34,"$75,000 - 150,000",Suburban,Yes,No,Florida,Yes,No,No,Yes,TV (including cable),Republican,No,Yes,Associate’s degree,No,Yes
328,1.0,1.3223996387834563e-41,1.0,0.0,Female,Black or African American,No,25-34,"< $35,000",Rural,No,No,Mississippi,Yes,No,No,No,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,No,Yes,High school or GED,No,Yes
329,1.0,4.65443717375603e-66,1.0,0.0,Female,Black or African American,No,50-64,"< $35,000",Rural,No,No,Ohio,Yes,No,No,Yes,Other,Other,No,No,High school or GED,No,No
330,1.0,8.654939421336153e-151,1.0,0.0,Female,Black or African American,No,50-64,"< $35,000",Rural,No,No,Louisiana,Yes,No,No,Yes,TV (including cable),Democrat,No,"NA (studying, retired, not in paid employment)","1 or more years of college credit, no degree",No,No
331,1.0,3.427691012644115e-109,1.0,0.0,Male,Black or African American,No,≥ 65,"< $35,000",Suburban,No,No,North Caroline,Yes,No,No,Yes,News apps or websites,Democrat,No,No,High school or GED,No,Yes
332,4.181016116689679e-56,1.0,0.0,1.0,Male,Black or African American,No,35-49,"< $35,000",Urban,No,No,New York,No,Prefer not to answer,No,No,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Independent,No,"NA (studying, retired, not in paid employment)",High school or GED,No,No
333,1.0,1.4594761790892646e-177,1.0,0.0,Female,Black or African American,No,18-24,"< $35,000",Urban,No,No,South Carolina,No,No,No,No,TV (including cable),Democrat,Yes,No,"1 or more years of college credit, no degree",No,No
334,1.0,5.139754978126453e-112,1.0,0.0,Female,Black or African American,No,50-64,"< $35,000",Urban,No,No,Illinois,No,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,No,"NA (studying, retired, not in paid employment)","1 or more years of college credit, no degree",No,No
335,1.0,3.932410775424101e-173,1.0,0.0,Male,Black or African American,No,35-49,"< $35,000",Urban,No,No,Maryland,No,No,Yes,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,No,No,High school or GED,No,No
336,1.0,9.845830721894361e-172,1.0,0.0,Female,Black or African American,No,50-64,"< $35,000",Suburban,No,No,Texas,Yes,No,Yes,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Republican,No,No,High school or GED,No,Yes
337,1.0,3.905323210550126e-41,1.0,0.0,Male,Black or African American,No,18-24,"< $35,000",Urban,No,No,Michigan,No,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,No,No,High school or GED,No,Yes
338,0.9999999998238849,1.761145370992e-10,1.0,0.0,Male,Black or African American,No,35-49,"< $35,000",Urban,No,No,North Caroline,Yes,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,No,Yes,Associate’s degree,No,No
339,1.0,2.9773010947713705e-248,1.0,0.0,Female,Black or African American,No,35-49,"< $35,000",Urban,No,No,Pennsylvania,Yes,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,Yes,Yes,High school or GED,No,No
340,1.0,1.3230472592833672e-197,1.0,0.0,Female,Black or African American,No,35-49,"$35,000 - 75,000",Urban,No,No,Texas,Yes,No,Yes,No,Do not read/listen/watch the news,Democrat,No,No,Associate’s degree,No,Yes
341,3.4383922918246613e-40,1.0,0.0,1.0,Female,Black or African American,No,50-64,"< $35,000",Urban,Yes,No,Georgia,Yes,No,No,Yes,TV (including cable),Republican,No,No,Associate’s degree,No,No
342,1.0,7.8148240577977515e-230,1.0,0.0,Female,Black or African American,No,25-34,"< $35,000",Urban,No,No,Georgia,Yes,No,No,Yes,Do not read/listen/watch the news,Democrat,No,No,Some college credits,Yes,No
343,1.0,1.924028098615927e-211,1.0,0.0,Male,Black or African American,No,25-34,"$75,000 - 150,000",Urban,Yes,No,Alabama,No,No,No,No,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,No,No,High school or GED,No,No
344,1.0,1.7686783294206429e-189,1.0,0.0,Female,White,No,35-49,"$35,000 - 75,000",Urban,Yes,No,Virginia,Yes,No,No,Yes,"Print media (newspapers, journals)",Democrat,No,Yes,High school or GED,Yes,No
345,1.0,1.974815631807818e-304,1.0,0.0,Female,Asian Indian,No,35-49,"< $35,000",Suburban,Yes,No,Georgia,No,No,No,Yes,News apps or websites,Democrat,No,Yes,Undergraduate degree,Yes,Yes
346,1.0,2.5698756024223868e-169,1.0,0.0,Female,Black or African American,No,25-34,"$35,000 - 75,000",Urban,Yes,No,Michigan,Yes,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Independent,No,Yes,High school or GED,Yes,Yes
347,1.0,5.336297696621729e-147,1.0,0.0,Female,Black or African American,No,50-64,"$75,000 - 150,000",Urban,Yes,No,New York,Yes,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,No,Yes,High school or GED,No,No
348,1.0,2.0826257691646711e-259,1.0,0.0,Female,Black or African American,No,25-34,"< $35,000",Urban,Yes,No,Michigan,No,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Independent,No,No,High school or GED,Yes,Yes
349,1.0,1.6529043525268964e-106,1.0,0.0,Female,Black or African American,No,≥ 65,"$35,000 - 75,000",Suburban,No,No,Texas,Yes,Yes,No,Yes,TV (including cable),Democrat,No,"NA (studying, retired, not in paid employment)",Undergraduate degree,No,Yes
350,3.130106734601046e-38,1.0,0.0,1.0,Female,Black or African American,No,35-49,"< $35,000",Suburban,No,No,Massachusetts,Yes,Prefer not to answer,No,Yes,TV (including cable),Independent,No,Yes,Undergraduate degree,No,No
351,1.0,1.2375864144195652e-179,1.0,0.0,Female,Black or African American,No,35-49,"< $35,000",Rural,No,No,South Carolina,Yes,Prefer not to answer,No,Yes,TV (including cable),Democrat,No,No,"1 or more years of college credit, no degree",Yes,No
352,1.0,2.379393525722868e-302,1.0,0.0,Female,Black or African American,No,50-64,"< $35,000",Urban,No,No,Mississippi,No,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,No,No,Associate’s degree,No,Yes
353,1.0,1.284697762770819e-48,1.0,0.0,Female,Asian/Asian American,No,25-34,"< $35,000",Urban,No,No,Illinois,Yes,No,No,No,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Independent,No,"NA (studying, retired, not in paid employment)",Undergraduate degree,No,No
354,1.0,5.792969550731535e-209,1.0,0.0,Female,Black or African American,No,35-49,"$35,000 - 75,000",Urban,No,No,North Caroline,Yes,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,No,No,"1 or more years of college credit, no degree",No,Yes
355,6.20924883778621e-35,1.0,0.0,1.0,Female,Black or African American,No,≥ 65,"< $35,000",Suburban,No,No,Alabama,Yes,No,No,Yes,TV (including cable),Independent,No,"NA (studying, retired, not in paid employment)",Undergraduate degree,No,Yes
356,3.8922255800708327e-35,1.0,0.0,1.0,Female,Black or African American,No,25-34,"< $35,000",Suburban,No,No,California,No,No,No,Yes,News apps or websites,Democrat,Yes,"NA (studying, retired, not in paid employment)",Associate’s degree,No,Yes
357,5.198667898762558e-143,1.0,0.0,1.0,Male,Black or African American,No,50-64,"$35,000 - 75,000",Urban,No,No,Pennsylvania,Yes,No,Yes,No,TV (including cable),Independent,No,No,"1 or more years of college credit, no degree",No,Yes
358,1.9484850754542835e-06,0.9999980515149246,0.0,1.0,Female,Black or African American,No,35-49,"< $35,000",Suburban,No,No,Florida,No,Yes,Yes,Yes,News apps or websites,Other,Yes,Yes,Some college credits,No,Yes
359,4.981140618544835e-94,1.0,0.0,1.0,Female,Black or African American,No,25-34,"< $35,000",Suburban,No,No,Maryland,Yes,No,Yes,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Independent,Yes,No,Some college credits,No,Yes
360,5.601657542302577e-120,1.0,0.0,1.0,Female,Black or African American,No,25-34,"< $35,000",Urban,Yes,No,Florida,No,No,No,No,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Independent,No,No,High school or GED,Yes,Yes
361,1.0,1.6894694854457992e-87,1.0,0.0,Female,Chinese,No,50-64,"$35,000 - 75,000",Rural,Yes,No,North Caroline,Yes,Yes,Yes,Yes,TV (including cable),Independent,Yes,No,Undergraduate degree,No,Yes
362,3.7183616808472774e-09,0.9999999962816384,0.0,1.0,Female,Black or African American,No,50-64,"< $35,000",Urban,No,No,Tennessee,Yes,Yes,No,Yes,News apps or websites,Democrat,No,"NA (studying, retired, not in paid employment)",Postgraduate degree,No,No
363,1.0,6.646215515054155e-138,1.0,0.0,Female,Black or African American,No,35-49,"$35,000 - 75,000",Urban,Yes,No,Kansas,Yes,No,Yes,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,No,No,"1 or more years of college credit, no degree",No,Yes
364,2.7892601915318203e-44,1.0,0.0,1.0,Female,Black or African American,No,25-34,"< $35,000",Urban,No,No,Florida,Yes,No,No,Yes,Radio or podcasts,Independent,Yes,Yes,High school or GED,No,No
365,1.0,1.1606781258729805e-115,1.0,0.0,Female,Black or African American,No,25-34,"< $35,000",Suburban,Yes,No,Ohio,No,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,Yes,Yes,High school or GED,Yes,No
366,1.0,1.0346948968758558e-296,1.0,0.0,Female,Asian/Asian American,No,50-64,"$75,000 - 150,000",Suburban,No,No,Texas,Yes,No,Yes,Yes,Other,Republican,No,Yes,Postgraduate degree,No,Yes
367,3.095629798911288e-26,1.0,0.0,1.0,Male,Black or African American,No,25-34,"< $35,000",Urban,No,No,Tennessee,Yes,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,No,Yes,High school or GED,No,Yes
368,1.0,1.0096219227191954e-81,1.0,0.0,Female,Black or African American,No,50-64,"$35,000 - 75,000",Suburban,No,No,Florida,Yes,Yes,Yes,Yes,TV (including cable),Democrat,No,No,Some college credits,No,Yes
369,1.4219973830237619e-36,1.0,0.0,1.0,Female,Black or African American,No,35-49,"< $35,000",Urban,Yes,No,California,No,No,Yes,Yes,TV (including cable),Other,Yes,No,High school or GED,No,No
370,1.0,1.5105575988037204e-147,1.0,0.0,Female,Black or African American,No,≥ 65,"$35,000 - 75,000",Urban,Yes,No,Georgia,Yes,No,No,Yes,News apps or websites,Democrat,No,No,Some college credits,Yes,Yes
371,1.0,6.547747056711996e-47,1.0,0.0,Female,Black or African American,Yes,25-34,"< $35,000",Urban,No,No,California,No,No,No,Yes,TV (including cable),Democrat,Yes,Yes,Some college credits,No,No
372,1.0,8.555699025717256e-81,1.0,0.0,Male,Black or African American,No,35-49,"< $35,000",Urban,No,No,Illinois,No,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Independent,No,"NA (studying, retired, not in paid employment)",High school or GED,No,No
373,1.0,1.2743065056414903e-193,1.0,0.0,Female,Black or African American,No,50-64,"$75,000 - 150,000",Urban,No,No,Texas,Yes,Yes,No,Yes,TV (including cable),Democrat,No,Yes,High school or GED,No,Yes
374,1.0,6.412325656354977e-28,1.0,0.0,Female,Black or African American,No,50-64,"$75,000 - 150,000",Suburban,Yes,No,North Caroline,Yes,Yes,No,Yes,News apps or websites,Democrat,No,Yes,Associate’s degree,No,Yes
375,4.1016320953362894e-26,1.0,0.0,1.0,Female,Asian/Asian American,No,25-34,"< $35,000",Suburban,No,No,New Mexico,Yes,Yes,Yes,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,No,No,Postgraduate degree,No,Yes
376,6.5354844851885605e-18,1.0,0.0,1.0,Male,Black or African American,No,25-34,"< $35,000",Urban,No,No,Wisconsin,No,Yes,Yes,Yes,TV (including cable),Democrat,No,Yes,High school or GED,No,No
377,1.0,2.89280736822628e-172,1.0,0.0,Female,Black or African American,No,35-49,"$35,000 - 75,000",Urban,Yes,No,Alabama,No,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Other,No,Yes,Some college credits,No,Yes
378,1.0,1.5211091655014583e-29,1.0,0.0,Female,White,No,35-49,"< $35,000",Suburban,No,No,California,No,No,No,Yes,TV (including cable),Democrat,No,Yes,High school or GED,No,No
379,1.0,3.718846030945217e-207,1.0,0.0,Male,Black or African American,No,35-49,"$35,000 - 75,000",Urban,Yes,No,Minnesota,Yes,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,No,Yes,Some college credits,No,Yes
380,1.0,3.991963525832395e-18,1.0,0.0,Male,Black or African American,No,50-64,"$35,000 - 75,000",Urban,No,No,Ohio,Yes,No,No,Yes,TV (including cable),Democrat,No,No,Associate’s degree,No,Yes
381,1.0,4.7471433363051604e-42,1.0,0.0,Female,Black or African American,No,≥ 65,"< $35,000",Rural,Yes,No,North Caroline,Yes,No,No,Yes,News apps or websites,Democrat,No,Yes,High school or GED,No,No
382,1.0,8.076745468358772e-187,1.0,0.0,Female,Black or African American,No,35-49,"< $35,000",Suburban,Yes,No,North Caroline,No,Yes,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,Yes,No,Associate’s degree,No,Yes
383,3.3511064665124796e-76,1.0,0.0,1.0,Male,Black or African American,No,25-34,"$75,000 - 150,000",Suburban,No,No,Tennessee,Yes,No,No,Yes,TV (including cable),Republican,No,No,Associate’s degree,No,Yes
384,1.0,2.9531581763443652e-18,1.0,0.0,Female,Asian/Asian American,No,25-34,"< $35,000",Urban,No,No,California,Yes,Yes,Yes,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,No,No,Associate’s degree,No,Yes
385,1.0,1.4178676943427346e-54,1.0,0.0,Female,Black or African American,No,50-64,"$35,000 - 75,000",Suburban,No,No,Louisiana,Yes,No,No,Yes,TV (including cable),Democrat,No,No,Undergraduate degree,No,Yes
386,1.311080526621295e-43,1.0,0.0,1.0,Female,Black or African American,No,35-49,"$35,000 - 75,000",Urban,No,No,Florida,No,No,No,No,Do not read/listen/watch the news,Independent,Yes,No,"1 or more years of college credit, no degree",No,Yes
387,5.629040805127448e-187,1.0,0.0,1.0,Female,Black or African American,No,35-49,"$35,000 - 75,000",Urban,Yes,No,Alabama,Yes,Yes,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,No,Yes,Associate’s degree,Yes,No
388,1.0,0.0,1.0,0.0,Female,Black or African American,No,≥ 65,"< $35,000",Rural,No,No,Mississippi,Yes,Prefer not to answer,No,Yes,TV (including cable),Democrat,No,No,Some college credits,No,No
389,1.0,1.763830114824605e-207,1.0,0.0,Female,Asian/Asian American,No,35-49,"$75,000 - 150,000",Suburban,No,No,Texas,Yes,Yes,Yes,Yes,"Print media (newspapers, journals)",Republican,No,No,Postgraduate degree,No,No
390,1.0,1.6652348838580118e-190,1.0,0.0,Male,Black or African American,No,35-49,"$75,000 - 150,000",Urban,Yes,No,Texas,Yes,No,No,Yes,TV (including cable),Independent,No,Yes,Associate’s degree,No,Yes
391,1.0,1.7142038467187128e-65,1.0,0.0,Female,Chinese,No,25-34,"> $150,000",Suburban,No,No,New York,Yes,No,No,Yes,Other,Independent,No,No,High school or GED,No,No
392,1.0,1.9687880360167155e-168,1.0,0.0,Female,Black or African American,No,35-49,"$35,000 - 75,000",Suburban,No,No,Texas,Yes,No,Yes,Yes,TV (including cable),Democrat,No,"NA (studying, retired, not in paid employment)",Associate’s degree,No,No
393,1.0,9.719244084352041e-188,1.0,0.0,Female,Black or African American,No,50-64,"< $35,000",Suburban,No,No,Michigan,No,Yes,No,Yes,News apps or websites,Democrat,No,No,Associate’s degree,No,No
394,1.0,1.8009133462815198e-155,1.0,0.0,Female,"Native Hawaiian or Pacific Islander,Asian/Asian American,White",No,35-49,"$35,000 - 75,000",Rural,Yes,No,Colorado,No,No,Yes,Yes,News apps or websites,Republican,No,Yes,Associate’s degree,No,No
395,1.0,2.347253965351283e-257,1.0,0.0,Female,Asian Indian,No,25-34,"$75,000 - 150,000",Rural,No,No,California,Yes,No,No,Yes,TV (including cable),Independent,No,Yes,Postgraduate degree,No,Yes
396,1.0,1.1928600376707177e-67,1.0,0.0,Female,"Asian/Asian American,Filipino",No,35-49,"< $35,000",Urban,No,No,Washington,Yes,Yes,Yes,Yes,News apps or websites,Democrat,No,Yes,Some college credits,No,Yes
397,1.0,1.0666145588748787e-19,1.0,0.0,Female,Black or African American,No,25-34,"$35,000 - 75,000",Suburban,Yes,Yes,Washington DC,Yes,No,Yes,Yes,Radio or podcasts,Democrat,Yes,Yes,Some college credits,Yes,Yes
398,1.0,2.5827966660276703e-30,1.0,0.0,Male,Black or African American,No,35-49,"$35,000 - 75,000",Urban,No,No,Alabama,Yes,No,Yes,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,Yes,Yes,High school or GED,No,Yes
399,0.9999841507294162,1.5849270583217467e-05,1.0,0.0,Male,Black or African American,No,25-34,"< $35,000",Urban,Yes,Yes,Georgia,No,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Independent,No,Yes,Some college credits,No,Yes
400,1.0,1.2889720000353594e-131,1.0,0.0,Male,Black or African American,No,25-34,"$75,000 - 150,000",Urban,No,No,Louisiana,Yes,No,Yes,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,No,Yes,Postgraduate degree,No,Yes
401,0.9999999999999929,5.1104133400683236e-15,1.0,0.0,Female,Black or African American,No,35-49,"< $35,000",Urban,No,No,Georgia,No,No,No,No,TV (including cable),Democrat,No,No,High school or GED,Yes,No
402,1.0,5.804385181778768e-268,1.0,0.0,Female,Black or African American,No,50-64,"$35,000 - 75,000",Urban,No,No,Louisiana,Yes,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,No,Yes,High school or GED,No,Yes
403,0.9999999999099316,9.007022519338087e-11,1.0,0.0,Female,Black or African American,No,50-64,"< $35,000",Suburban,No,No,Pennsylvania,Yes,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,No,"NA (studying, retired, not in paid employment)",High school or GED,No,No
404,1.0,4.938465802955209e-181,1.0,0.0,Female,Black or African American,No,18-24,"< $35,000",Suburban,No,No,Texas,No,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,No,No,High school or GED,Yes,No
405,1.0,5.281916465996817e-301,1.0,0.0,Male,Black or African American,No,50-64,"$75,000 - 150,000",Suburban,No,No,Georgia,Yes,No,No,Yes,TV (including cable),Democrat,Yes,No,Postgraduate degree,No,Yes
406,2.3105113762755626e-91,1.0,0.0,1.0,Female,Black or African American,No,35-49,"$35,000 - 75,000",Suburban,No,No,Florida,Yes,No,Yes,Yes,TV (including cable),Democrat,Yes,Yes,Associate’s degree,Yes,No
407,1.0,2.1906490575152756e-270,1.0,0.0,Female,Black or African American,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,Texas,Yes,No,No,Yes,TV (including cable),Democrat,No,Yes,"1 or more years of college credit, no degree",No,Yes
408,0.9999999996728981,3.271016141270017e-10,1.0,0.0,Female,Black or African American,No,≥ 65,"> $150,000",Suburban,No,No,Maryland,Yes,Yes,Yes,Yes,TV (including cable),Democrat,No,Yes,"1 or more years of college credit, no degree",No,Yes
409,2.3159237331647504e-58,1.0,0.0,1.0,Female,Native Hawaiian or Pacific Islander,No,35-49,"< $35,000",Suburban,No,No,California,Yes,No,No,Yes,News apps or websites,Democrat,Yes,Yes,High school or GED,No,Yes
410,1.0770955466072117e-19,1.0,0.0,1.0,Female,Asian/Asian American,No,18-24,"< $35,000",Urban,No,No,Arizona,Yes,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Independent,No,"NA (studying, retired, not in paid employment)",High school or GED,No,Yes
411,0.9979311991576992,0.0020688008423014556,1.0,0.0,Female,Black or African American,No,≥ 65,"< $35,000",Urban,No,No,Illinois,Yes,Yes,Yes,Yes,TV (including cable),Democrat,No,"NA (studying, retired, not in paid employment)",Associate’s degree,No,No
412,1.0,2.7210871868929223e-210,1.0,0.0,Female,Black or African American,No,35-49,"$75,000 - 150,000",Urban,Yes,No,Texas,Yes,Yes,No,Yes,News apps or websites,Democrat,No,Yes,Undergraduate degree,No,Yes
413,1.0,1.1630680211175872e-16,1.0,0.0,Female,Black or African American,No,35-49,"$35,000 - 75,000",Urban,No,No,Maryland,Yes,No,No,Yes,TV (including cable),Independent,Yes,Yes,Some college credits,No,Yes
414,2.565053007951993e-114,1.0,0.0,1.0,Female,Black or African American,No,25-34,"$35,000 - 75,000",Urban,No,No,New Jersey,No,No,Yes,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,No,Yes,Some college credits,Yes,No
415,1.0,1.5828008581713182e-244,1.0,0.0,Female,Filipino,No,25-34,"> $150,000",Suburban,No,No,California,Yes,No,Yes,Yes,News apps or websites,Democrat,No,Yes,Associate’s degree,No,Yes
416,1.0,8.833824845930149e-75,1.0,0.0,Male,Black or African American,Yes,35-49,"$35,000 - 75,000",Suburban,No,No,Texas,Yes,No,No,Yes,"Print media (newspapers, journals)",Other,No,No,"1 or more years of college credit, no degree",No,No
417,1.0,2.3234000322202754e-128,1.0,0.0,Female,Black or African American,No,≥ 65,"< $35,000",Rural,No,No,Texas,Yes,No,No,Yes,TV (including cable),Democrat,No,No,Associate’s degree,No,No
418,1.0,3.5598570992221e-224,1.0,0.0,Female,Black or African American,No,35-49,"< $35,000",Urban,No,No,California,No,Prefer not to answer,Yes,No,Do not read/listen/watch the news,Independent,Yes,Yes,Some college credits,No,Yes
419,1.6243428311797084e-124,1.0,0.0,1.0,Male,Black or African American,No,35-49,"$75,000 - 150,000",Suburban,Yes,Yes,Georgia,Yes,Yes,Yes,Yes,Radio or podcasts,Republican,Yes,Yes,Associate’s degree,Yes,Yes
420,1.0,1.9091031221492475e-136,1.0,0.0,Male,Black or African American,No,50-64,"< $35,000",Suburban,No,No,North Caroline,Yes,Yes,No,Yes,Radio or podcasts,Republican,No,No,High school or GED,No,No
421,1.0,6.489576286949101e-124,1.0,0.0,Female,White,No,50-64,"$35,000 - 75,000",Urban,No,No,California,Yes,No,No,Yes,TV (including cable),Democrat,No,No,Some college credits,No,Yes
422,3.240485309591077e-39,1.0,0.0,1.0,Female,"Asian/Asian American,Chinese",No,35-49,"$35,000 - 75,000",Suburban,No,No,Texas,Yes,No,Yes,Yes,TV (including cable),Democrat,No,Yes,Postgraduate degree,No,Yes
423,1.0,5.137374570366336e-101,1.0,0.0,Female,Black or African American,No,35-49,"$35,000 - 75,000",Urban,Yes,No,Delaware,No,No,No,Yes,TV (including cable),Democrat,No,No,Some college credits,No,Yes
424,6.611707823477371e-108,1.0,0.0,1.0,Female,"Black or African American,White",No,35-49,"< $35,000",Urban,No,No,Missouri,No,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,No,Yes,High school or GED,No,No
425,1.0,2.1039410567160257e-278,1.0,0.0,Male,Black or African American,No,25-34,"< $35,000",Urban,No,No,Pennsylvania,No,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Independent,No,No,High school or GED,No,No
426,1.0,1.923079313834086e-217,1.0,0.0,Male,Black or African American,No,35-49,"< $35,000",Suburban,No,No,California,Yes,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Republican,Yes,No,High school or GED,No,Yes
427,1.966123069465619e-50,1.0,0.0,1.0,Female,Asian/Asian American,No,35-49,"< $35,000",Suburban,Yes,No,California,Yes,Yes,No,Yes,TV (including cable),Democrat,No,"NA (studying, retired, not in paid employment)","1 or more years of college credit, no degree",No,Yes
428,1.5302606234596855e-39,1.0,0.0,1.0,Female,Asian/Asian American,No,35-49,"$35,000 - 75,000",Suburban,Yes,No,Kentucky,Yes,Yes,Yes,No,TV (including cable),Democrat,Yes,No,High school or GED,Yes,Yes
429,1.0,3.5550109538619192e-43,1.0,0.0,Female,Black or African American,No,35-49,"< $35,000",Rural,Yes,No,Florida,Yes,Yes,No,Yes,News apps or websites,Democrat,No,No,High school or GED,No,Yes
430,3.873317589665382e-33,1.0,0.0,1.0,Female,Black or African American,Yes,35-49,"$35,000 - 75,000",Suburban,Yes,No,California,Yes,No,Yes,Yes,TV (including cable),Republican,Yes,Yes,"1 or more years of college credit, no degree",Yes,Yes
431,0.9999999999307931,6.920482864032912e-11,1.0,0.0,Female,"Black or African American,American Indian or Native American or Alaskan Native",No,35-49,"< $35,000",Urban,Yes,No,Missouri,No,Prefer not to answer,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,Yes,Yes,High school or GED,No,No
432,1.0,2.518968242539939e-304,1.0,0.0,Male,Black or African American,No,25-34,"> $150,000",Urban,No,No,Florida,No,No,No,No,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,No,No,High school or GED,No,Yes
433,1.3976932848029556e-40,1.0,0.0,1.0,Female,Black or African American,No,50-64,"< $35,000",Suburban,No,No,Texas,No,Yes,No,Yes,Do not read/listen/watch the news,Democrat,No,No,High school or GED,No,No
434,1.0,3.45005862800013e-125,1.0,0.0,Female,Black or African American,No,35-49,"$35,000 - 75,000",Urban,Yes,No,Tennessee,No,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Independent,No,Yes,High school or GED,No,Yes
435,1.0,1.2247055749361442e-59,1.0,0.0,Female,Black or African American,No,50-64,"< $35,000",Suburban,Yes,No,North Caroline,No,No,Yes,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,No,Yes,High school or GED,No,No
436,1.0,1.0593511318138185e-229,1.0,0.0,Male,Black or African American,No,50-64,"< $35,000",Rural,No,No,Louisiana,Yes,No,No,No,Do not read/listen/watch the news,Independent,No,Yes,High school or GED,No,No
437,1.0,1.1320703004881746e-128,1.0,0.0,Female,Asian/Asian American,No,50-64,"$75,000 - 150,000",Suburban,No,No,Hawai'i,Yes,No,No,Yes,News apps or websites,Democrat,No,No,Undergraduate degree,No,Yes
438,6.568340353791291e-111,1.0,0.0,1.0,Male,"Asian/Asian American,Chinese",No,50-64,"$75,000 - 150,000",Suburban,No,No,California,Yes,No,No,Yes,Other,Independent,No,Yes,Undergraduate degree,No,Yes
439,0.9673704679298885,0.03262953207011124,1.0,0.0,Male,"Asian/Asian American,Chinese",No,35-49,"$35,000 - 75,000",Suburban,No,No,California,Yes,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Independent,No,Yes,Undergraduate degree,No,Yes
440,1.0,2.810564208774066e-104,1.0,0.0,Female,Black or African American,No,50-64,"< $35,000",Urban,No,No,Pennsylvania,Yes,Yes,No,Yes,News apps or websites,Democrat,No,No,Undergraduate degree,No,No
